id,age,comment,commodities_string,original_id,latitude,longitude,name,offset_azimuth,offset_distance,rotation,centre_longitude,centre_latitude,local_projection,stratification_label,commodity_string,geometry,commodity_locations
48261080,Archaean,2660-2620Ma,Au,333419.0,-31.31673686,121.77564640000001,Santa Ana,156.22539324679258,2.217032246279043,52.77129055398252,121.78299330137996,-31.335915537806468,"+proj=omerc +lat_0=-31.335915537806468 +lonc=121.78299330137996 +alpha=-52.77129055398252 +k=1 +x_0=0 +y_0=0 +gamma=0 +ellps=WGS84 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs",Cu,Au;Co;Cu;Ni,"POLYGON ((121.9672282599458 -31.31435146744904, 121.8082383615973 -31.49329737387579, 121.5987991812157 -31.35729758735393, 121.7579572248218 -31.17860986759401, 121.9672282599458 -31.31435146744904))","[('Au', 121.77564640000001, -31.31673686), ('Au', 121.77424640000001, -31.31783688), ('Au', 121.76924650000001, -31.32153697), ('Au', 121.77814850000001, -31.39223846), ('Au', 121.79999099999999, -31.29741342), ('Au', 121.772476, -31.324965999999996), ('Au', 121.77564640000001, -31.31673686), ('Au', 121.77564640000001, -31.31673686), ('Au', 121.75674640000001, -31.31003702), ('Au', 121.7502, -31.3267), ('Ni;Cu;Co', 121.7578, -31.344820000000002)]"
78369445,Archaean,Deposit consists of the Alpha and Phi lodes,Au,333420.0,-30.1883,121.2328,Aphrodite,175.26215189618114,0.8278019471002627,15.957117034423993,121.23263575036233,-30.19584780856959,"+proj=omerc +lat_0=-30.19584780856959 +lonc=121.23263575036233 +alpha=-15.957117034423993 +k=1 +x_0=0 +y_0=0 +gamma=0 +ellps=WGS84 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs",Au,Au;Ni,"POLYGON ((121.3934116056236 -30.27290417187517, 121.1433344132964 -30.33471308317014, 121.0721521692164 -30.11871881075835, 121.321726279832 -30.05704529966177, 121.3934116056236 -30.27290417187517))","[('Au', 121.2328, -30.1883), ('Au', 121.21725500000001, -30.189804), ('Ni', 121.27550330000001, -30.19765631), ('Au', 121.1666, -30.24), ('Au', 121.29021599999999, -30.11885)]"
88074642,,nan,Au,333425.0,-37.18590843,148.8826179,Bendoc,358.07656968936305,0.8339533702726056,73.96270021767889,148.88120107252078,-37.178507279212475,"+proj=omerc +lat_0=-37.178507279212475 +lonc=148.88120107252078 +alpha=-73.96270021767889 +k=1 +x_0=0 +y_0=0 +gamma=0 +ellps=WGS84 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs",Au,Au,"POLYGON ((149.0555084509671 -37.10150428040608, 148.9779944196302 -37.31743264507992, 148.7067400071809 -37.25530084379434, 148.7849640916052 -37.03954974545066, 149.0555084509671 -37.10150428040608))","[('Au', 148.8826179, -37.18590843)]"
05138662,,Coordinates Are For Goulburn Population Centre,Fe,333426.0,-34.74531007,149.7178471,Goulburn,203.25153404017462,3.0725757884744063,66.34113746386718,149.70851713195452,-34.77200902283759,"+proj=omerc +lat_0=-34.77200902283759 +lonc=149.70851713195452 +alpha=-66.34113746386718 +k=1 +x_0=0 +y_0=0 +gamma=0 +ellps=WGS84 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs",Cu,Ag;Au;Cu;Fe;Pb;Zn,"POLYGON ((149.8885446539821 -34.71411590804871, 149.7790838114288 -34.91993253323051, 149.5284077831401 -34.82969833737901, 149.6383730354568 -34.62410635475271, 149.8885446539821 -34.71411590804871))","[('Fe', 149.7178471, -34.74531007), ('Ag;Zn;Cu;Pb;Au', 149.7178471, -34.74531007), ('Fe', 149.6583841, -34.81201177)]"
73633611,,nan,Mn,333427.0,-22.085279999999997,120.90348,Bee Hill,115.884567603437,1.3217627673569816,42.8090219998082,120.91445253204813,-22.091633511200257,"+proj=omerc +lat_0=-22.091633511200257 +lonc=120.91445253204813 +alpha=-42.8090219998082 +k=1 +x_0=0 +y_0=0 +gamma=0 +ellps=WGS84 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs",other,Mn,"POLYGON ((121.08575203208 -22.09764815406076, 120.9079258520422 -22.25035230209805, 120.743233273185 -22.08550601231316, 120.9210299915977 -21.93297998921228, 121.08575203208 -22.09764815406076))","[('Mn', 120.90348, -22.085279999999997)]"
53890440,,"B4upd<10km(1.8):-Leases Encompassing The Old Burraga Copper Mine, 80km South Of Bathurst In Nsw.",Zn;Cu,333428.0,-33.96161159,149.5353792,Burraga,33.171099075708284,0.02951419970887148,25.223801570019575,149.53552033976044,-33.961371401344785,"+proj=omerc +lat_0=-33.961371401344785 +lonc=149.53552033976044 +alpha=-25.223801570019575 +k=1 +x_0=0 +y_0=0 +gamma=0 +ellps=WGS84 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs",Cu,Ag;Au;Cu;Fe;Zn,"POLYGON ((149.7158431895539 -34.01503735846987, 149.4706634191905 -34.11085781872956, 149.3555012443285 -33.9075770250507, 149.6002258199377 -33.81198513764942, 149.7158431895539 -34.01503735846987))","[('Zn;Cu', 149.5353792, -33.96161159), ('Ag;Au;Fe', 149.572389, -33.915785), ('Au', 149.57099580000002, -33.90473117)]"
95800559,,80 Km West Of Grafton On Nsw'S North Coast.,Au,333429.0,-29.91189856,152.44411780000001,Dalmorton,352.64543904975847,0.821085838550609,26.964527243415287,152.44178224561446,-29.904690093665778,"+proj=omerc +lat_0=-29.904690093665778 +lonc=152.44178224561446 +alpha=-26.964527243415287 +k=1 +x_0=0 +y_0=0 +gamma=0 +ellps=WGS84 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs",Au,Au,"POLYGON ((152.6160935301054 -29.95379806250989, 152.3850114930949 -30.05573388161066, 152.2677091052957 -29.85546606049981, 152.4984472666827 -29.75373485115357, 152.6160935301054 -29.95379806250989))","[('Au', 152.44411780000001, -29.91189856)]"
44449224,,nan,Au,333430.0,-18.29272073,143.55055149999998,Georgetown,234.2837319125262,3.3934693329403434,41.694708270419596,143.52596697281453,-18.312470379639773,"+proj=omerc +lat_0=-18.312470379639773 +lonc=143.52596697281453 +alpha=-41.694708270419596 +k=1 +x_0=0 +y_0=0 +gamma=0 +ellps=WGS84 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs",Au,Ag;Au;Pb;Sb,"POLYGON ((143.6929964931057 -18.32158090360392, 143.516339312145 -18.47103540500017, 143.3590061475002 -18.30326905692249, 143.5356280007267 -18.15395925548439, 143.6929964931057 -18.32158090360392))","[('Ag;Au;Pb', 143.4742095, -18.28610021), ('Au', 143.55055149999998, -18.29272073), ('Sb', 143.5541075, -18.28949873), ('Ag;Au;Pb', 143.4931098, -18.37449871), ('Au', 143.52208100000001, -18.32535)]"
44885843,,"Centroid Of Plan View Of Orebody From 1:10 000 Geological Map; Accuracy 251-500 Metres;
Woolgar Project.",U;Au,333431.0,-19.77632271,143.38918059999997,Lost World,53.11505418620904,4.033857004835582,86.40839318111978,143.41827777325156,-19.752231057989462,"+proj=omerc +lat_0=-19.752231057989462 +lonc=143.41827777325156 +alpha=-86.40839318111978 +k=1 +x_0=0 +y_0=0 +gamma=0 +ellps=WGS84 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs",Au,Au;U,"POLYGON ((143.5447862961836 -19.64715392008394, 143.5300048114121 -19.87130276162836, 143.2916864406317 -19.85722424221611, 143.3068011418866 -19.63309516256002, 143.5447862961836 -19.64715392008394))","[('U;Au', 143.38918059999997, -19.77632271), ('Au', 143.39195759999998, -19.78937864), ('Au', 143.3878243, -19.73048989), ('Au', 143.3950135, -19.77993366), ('Au', 143.36399939999998, -19.69998215), ('Au', 143.39531259999998, -19.78715463), ('Au', 143.36399939999998, -19.69998215), ('Au', 143.3794, -19.7079)]"
05339170,,nan,Au,333432.0,-36.71908659,144.5054839,Harringtons Hill,111.69849491147107,3.1445242820739665,32.199039647719665,144.53909153147575,-36.72730692578213,"+proj=omerc +lat_0=-36.72730692578213 +lonc=144.53909153147575 +alpha=-32.199039647719665 +k=1 +x_0=0 +y_0=0 +gamma=0 +ellps=WGS84 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs",Au,Au,"POLYGON ((144.7324437806896 -36.76240517232327, 144.4951580621789 -36.88222371458708, 144.3460254992368 -36.69203534951427, 144.5829571144882 -36.57251296102571, 144.7324437806896 -36.76240517232327))","[('Au', 144.5054839, -36.71908659), ('Au', 144.5097, -36.6669), ('Au', 144.5088, -36.6734), ('Au', 144.5132, -36.6669), ('Au', 144.5113, -36.673), ('Au', 144.5127, -36.7407), ('Au', 144.5036, -36.7163), ('Au', 144.5112, -36.6861), ('Au', 144.5036, -36.7164), ('Au', 144.4925, -36.6774), ('Au', 144.6846449, -36.7121386), ('Au', 144.5003, -36.7053)]"
07399862,,nan,Fe,333433.0,-26.05396151,117.23973219999999,Mount Hale,27.544370975042515,2.5953274690240162,32.42415508118421,117.2548566842237,-26.034580788393505,"+proj=omerc +lat_0=-26.034580788393505 +lonc=117.2548566842237 +alpha=-32.42415508118421 +k=1 +x_0=0 +y_0=0 +gamma=0 +ellps=WGS84 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs",Fe,Fe,"POLYGON ((117.4274352307364 -26.0690999913821, 117.2163568379776 -26.1896134380744, 117.0824439839051 -25.99994751951409, 117.2933189815832 -25.87962868714548, 117.4274352307364 -26.0690999913821))","[('Fe', 117.23973219999999, -26.05396151), ('Fe', 117.2414, -26.05232), ('Fe', 117.238749, -26.074597)]"
19515013,,nan,Au,333434.0,-27.10227033,118.08423619999999,Maybelle North,322.32672447629665,1.5914821542758917,41.723875246692636,118.07601093951205,-27.0897303596604,"+proj=omerc +lat_0=-27.0897303596604 +lonc=118.07601093951205 +alpha=-41.723875246692636 +k=1 +x_0=0 +y_0=0 +gamma=0 +ellps=WGS84 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs",Au,Au,"POLYGON ((118.254146375161 -27.09873538171891, 118.0658451368375 -27.24831473322664, 117.8979885077848 -27.08058495656344, 118.0862320365715 -26.93122926563584, 118.254146375161 -27.09873538171891))","[('Au', 118.08423619999999, -27.10227033), ('Au', 118.1264362, -27.11477001), ('Au', 118.0797362, -27.10727042), ('Au', 118.108597, -27.106371000000003)]"
82777003,,nan,Au,333439.0,-21.08930888,118.90167779999999,Zakanaka,35.019690345246765,3.255529553200339,86.82420958416125,118.92274382345195,-21.067271639004844,"+proj=omerc +lat_0=-21.067271639004844 +lonc=118.92274382345195 +alpha=-86.82420958416125 +k=1 +x_0=0 +y_0=0 +gamma=0 +ellps=WGS84 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs",Au,Au;Sn,"POLYGON ((119.0495140261174 -20.96133014424713, 119.0363618619708 -21.18557466950622, 118.7958837510378 -21.17312367830095, 118.809397068148 -20.94889790926582, 119.0495140261174 -20.96133014424713))","[('Au', 118.90167779999999, -21.08930888), ('Sn', 118.9196749, -20.99240724), ('Au', 118.92188999999999, -21.07031)]"
25742709,,nan,Au,333440.0,-28.934,121.4194,Leonardo,281.27197080998127,0.7341818891326668,54.52772621146718,121.41211372961219,-28.93203919583533,"+proj=omerc +lat_0=-28.93203919583533 +lonc=121.41211372961219 +alpha=-54.52772621146718 +k=1 +x_0=0 +y_0=0 +gamma=0 +ellps=WGS84 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs",Au,Ag;Au,"POLYGON ((121.5910699703178 -28.90567050585807, 121.4422501775354 -29.08868280757177, 121.2331799270817 -28.95824185279299, 121.3821812367603 -28.77545951025544, 121.5910699703178 -28.90567050585807))","[('Ag;Au', 121.3228, -28.8976), ('Au', 121.4194, -28.934), ('Au', 121.322, -28.8737), ('Au', 121.3328, -28.916999999999998), ('Au', 121.4126, -28.929000000000002), ('Au', 121.41918899999999, -28.934784000000004), ('Au', 121.415, -28.8662), ('Au', 121.42013999999999, -28.932209999999998)]"
01166262,,nan,Au,333441.0,-28.63631808,121.9656229,Mount Korong,356.01343169721065,2.8056027497258027,14.356542895470144,121.96638295112746,-28.610706961066725,"+proj=omerc +lat_0=-28.610706961066725 +lonc=121.96638295112746 +alpha=-14.356542895470144 +k=1 +x_0=0 +y_0=0 +gamma=0 +ellps=WGS84 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs",Au,Au,"POLYGON ((122.1221498400184 -28.69161671712355, 121.8740810693781 -28.74736030581454, 121.8108898110689 -28.52973578667908, 122.0584788918466 -28.47410753754608, 122.1221498400184 -28.69161671712355))","[('Au', 121.9656229, -28.63631808), ('Au', 121.9206, -28.592540000000003)]"
27300501,,nan,Au,333442.0,-37.08666649,143.74652700000001,Long Gully,3.2024300683647144,2.278083284192209,59.38470199950661,143.7459739246562,-37.06621068577409,"+proj=omerc +lat_0=-37.06621068577409 +lonc=143.7459739246562 +alpha=-59.38470199950661 +k=1 +x_0=0 +y_0=0 +gamma=0 +ellps=WGS84 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs",Au,Au,"POLYGON ((143.9387394349035 -37.02664568344655, 143.7956061637241 -37.22006641713884, 143.5531871733843 -37.10554839881024, 143.6967215106582 -36.91241909254042, 143.9387394349035 -37.02664568344655))","[('Au', 143.74652700000001, -37.08666649), ('Au', 143.83411, -37.068659999999994), ('Au', 143.7329965, -37.04700947), ('Au', 143.73661769999998, -37.06011649), ('Au', 143.76121719999998, -37.0563162), ('Au', 143.6734, -37.1148)]"
22929102,,nan,Sn,333443.0,-13.31014285,143.0025035,Wolverton,328.90978736667626,3.22485400277046,71.38815247031637,142.98561975253315,-13.286693708481192,"+proj=omerc +lat_0=-13.286693708481192 +lonc=142.98561975253315 +alpha=-71.38815247031637 +k=1 +x_0=0 +y_0=0 +gamma=0 +ellps=WGS84 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs",other,Sn,"POLYGON ((143.1317708266006 -13.21608073245, 143.058208640003 -13.42894730912575, 142.8394342448046 -13.35723986510693, 142.9131665098554 -13.14443616241383, 143.1317708266006 -13.21608073245))","[('Sn', 143.0025035, -13.31014285)]"
64463318,Archean,Any 2012 resources are reported in the agglomerated figures for the Tindals Project.,Au,333444.0,-30.9895,121.1707,Empress/Alicia,259.8752310812218,1.449734733845053,10.082530408718608,121.15541126495556,-30.99048392213932,"+proj=omerc +lat_0=-30.99048392213932 +lonc=121.15541126495556 +alpha=-10.082530408718608 +k=1 +x_0=0 +y_0=0 +gamma=0 +ellps=WGS84 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs",Cu,Au;Cu;Ni,"POLYGON ((121.3074668988034 -31.08135776815621, 121.0492458966341 -31.12071989216186, 121.0036721066766 -30.89956246841828, 121.2613141446523 -30.86029147727189, 121.3074668988034 -31.08135776815621))","[('Au', 121.1707, -30.9895), ('Ni;Cu', 121.0878362, -31.07116158), ('Au', 121.1876, -30.9822), ('Au', 121.201706, -30.983978000000004), ('Au', 121.1741, -30.9532), ('Au', 121.2467487, -30.96114687), ('Au', 121.1705, -30.988663), ('Au', 121.1854, -30.9798), ('Au', 121.1813, -30.9467), ('Au', 121.1984, -30.927), ('Au', 121.1741, -30.9882), ('Au', 121.17304850000001, -30.92284838), ('Au', 121.2009, -30.9328), ('Au', 121.1045, -31.0284), ('Au', 121.1716, -30.9425), ('Au', 121.052, -31.0582), ('Au', 121.1746, -30.9712), ('Au', 121.2038, -30.90972), ('Au', 121.1715, -30.9965), ('Au', 121.1828, -30.9695), ('Au', 121.1746, -30.947), ('Au', 121.21504709999999, -30.9097468), ('Au', 121.10183700000002, -31.036364000000003), ('Au', 121.15199609999999, -30.89042134), ('Au', 121.1778, -30.9553), ('Au', 121.1375, -31.0279), ('Au', 121.1826, -30.993340000000003), ('Au', 121.177, -30.9885), ('Au', 121.1737, -30.9824), ('Au', 121.2576, -30.9711), ('Au', 121.221199, -30.908979), ('Au', 121.070999, -31.055148), ('Au', 121.05621799999999, -31.055217), ('Au', 121.1729, -30.9865), ('Au', 121.1725, -30.9736), ('Au', 121.2467, -30.9637), ('Au', 121.1808, -30.9826), ('Au', 121.1799, -30.9836), ('Au', 121.1735, -30.9912), ('Au', 121.1987, -30.9959), ('Au', 121.1782, -30.95), ('Au', 121.177, -30.99)]"
23375136,Archean,The deposit is part of Westgold Resources Cuddingwarra project.,Au,333449.0,-27.3686,117.8015,Golden Gate - Cuddingwarra,269.32230150044467,0.625060887118646,2.6277576375930565,117.79514721804117,-27.3679328311702,"+proj=omerc +lat_0=-27.3679328311702 +lonc=117.79514721804117 +alpha=-2.6277576375930565 +k=1 +x_0=0 +y_0=0 +gamma=0 +ellps=WGS84 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs",Au,Au,"POLYGON ((117.9273847044889 -27.47495137323826, 117.6745095955238 -27.48525814258862, 117.6631710839025 -27.26090373478904, 117.9155352500669 -27.25061783449817, 117.9273847044889 -27.47495137323826))","[('Au', 117.8015, -27.3686), ('Au', 117.92084550000001, -27.40037835), ('Au', 117.8528, -27.4656), ('Au', 117.8632, -27.4435), ('Au', 117.8197788, -27.39451333), ('Au', 117.7938, -27.3359), ('Au', 117.79740100000001, -27.38093), ('Au', 117.8039, -27.3742), ('Au', 117.8582, -27.4606), ('Au', 117.8478, -27.471999999999998), ('Au', 117.8721, -27.4741), ('Au', 117.86, -27.4745), ('Au', 117.854, -27.4733)]"
93490302,,nan,Au,333450.0,-37.20572835,143.98559330000003,Bosuns,217.34735852477053,0.6759804842339654,2.883327965257724,143.98148373102165,-37.21082966264185,"+proj=omerc +lat_0=-37.21082966264185 +lonc=143.98148373102165 +alpha=-2.883327965257724 +k=1 +x_0=0 +y_0=0 +gamma=0 +ellps=WGS84 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs",Au,Au,"POLYGON ((144.1296064839508 -37.31732059987328, 143.8475561910403 -37.32863432882189, 143.8337890600154 -37.10432172331879, 144.1150042980088 -37.09304157546373, 144.1296064839508 -37.31732059987328))","[('Au', 143.98559330000003, -37.20572835), ('Au', 143.98471999999998, -37.2859), ('Au', 143.9045216, -37.31921475)]"
67182711,,Centroid Of Plan View Of Orebody Located From 1:10 000 Geological Sheet; Accuracy 251 To 500 Metres;,Au,333453.0,-19.78937864,143.39195759999998,Explorer,162.6864601577135,1.570265394563127,50.99767144347192,143.3974976124865,-19.80262495807398,"+proj=omerc +lat_0=-19.80262495807398 +lonc=143.3974976124865 +alpha=-50.99767144347192 +k=1 +x_0=0 +y_0=0 +gamma=0 +ellps=WGS84 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs",Au,Au;U,"POLYGON ((143.5653721114974 -19.78597860623478, 143.4151837933754 -19.96058200178572, 143.2296535561827 -19.81916442839238, 143.3799118909928 -19.64471605484772, 143.5653721114974 -19.78597860623478))","[('U;Au', 143.38918059999997, -19.77632271), ('Au', 143.39195759999998, -19.78937864), ('Au', 143.3878243, -19.73048989), ('Au', 143.3950135, -19.77993366), ('Au', 143.36399939999998, -19.69998215), ('Au', 143.39531259999998, -19.78715463), ('Au', 143.36399939999998, -19.69998215), ('Au', 143.3794, -19.7079)]"
31740083,,nan,Au,333456.0,-43.04459957,146.7344879,Forster,183.17458600404677,2.094691243786449,64.72050640191769,146.7356348648438,-43.06290001246084,"+proj=omerc +lat_0=-43.06290001246084 +lonc=146.7356348648438 +alpha=-64.72050640191769 +k=1 +x_0=0 +y_0=0 +gamma=0 +ellps=WGS84 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs",Au,Au,"POLYGON ((146.9401926003414 -43.00917681996691, 146.8092855465325 -43.21240882495925, 146.530974006655 -43.11634652842324, 146.6625964156597 -42.91343219115936, 146.9401926003414 -43.00917681996691))","[('Au', 146.7344879, -43.04459957)]"
99629515,,32 Km South Of Charters Towers In North Queensland.,Au,333457.0,-20.07876757,146.2677418,Merriland,153.29417525992645,0.6762695440910413,35.95405248344074,146.27121389512283,-20.083956708484273,"+proj=omerc +lat_0=-20.083956708484273 +lonc=146.27121389512283 +alpha=-35.95405248344074 +k=1 +x_0=0 +y_0=0 +gamma=0 +ellps=WGS84 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs",Au,Ag;Au,"POLYGON ((146.4382468504369 -20.10887867769951, 146.2446278868347 -20.24081444034906, 146.1042844529346 -20.05894292402917, 146.2977969950989 -19.92716013345091, 146.4382468504369 -20.10887867769951))","[('Au', 146.2677418, -20.07876757), ('Ag;Au', 146.2666, -20.0757), ('Au', 146.2199767, -20.12183468), ('Au', 146.2312361, -20.05711489)]"
31405288,Archean,Davyhurst Mill,Au,333458.0,-29.881,120.5285,Giles,319.57199682717624,5.7765203005503984,88.57900978627458,120.49444964041511,-29.837455540621768,"+proj=omerc +lat_0=-29.837455540621768 +lonc=120.49444964041511 +alpha=-88.57900978627458 +k=1 +x_0=0 +y_0=0 +gamma=0 +ellps=WGS84 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs",Au,Au,"POLYGON ((120.6269976217422 -29.7279199781586, 120.6208681767843 -29.95243710996047, 120.3617564567725 -29.94686174847996, 120.3684672503085 -29.72235713249127, 120.6269976217422 -29.7279199781586))","[('Au', 120.5285, -29.881), ('Au', 120.5206, -29.7839), ('Au', 120.5031, -29.8354), ('Au', 120.5645, -29.7445), ('Au', 120.5221, -29.8093), ('Au', 120.5206, -29.82402), ('Au', 120.5687, -29.8027), ('Au', 120.5217, -29.8701), ('Au', 120.5652, -29.7519), ('Au', 120.57700000000001, -29.7427), ('Au', 120.5745, -29.7505)]"
31576851,,nan,Au,333459.0,-28.59365775,118.8183538,Commonwealth,79.9505395266728,0.8074088988765369,74.92764744623148,118.82669523013041,-28.593255193045493,"+proj=omerc +lat_0=-28.593255193045493 +lonc=118.82669523013041 +alpha=-74.92764744623148 +k=1 +x_0=0 +y_0=0 +gamma=0 +ellps=WGS84 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs",Cu,Ag;Au;Cu;V,"POLYGON ((118.9833866482566 -28.51395341510654, 118.9171119741445 -28.7308677239449, 118.6698994503976 -28.67240797269375, 118.7366466790786 -28.45561413955332, 118.9833866482566 -28.51395341510654))","[('Au', 118.8183538, -28.59365775), ('Au', 118.842554, -28.61366766), ('Au', 118.81865379999999, -28.59116772), ('Au', 118.84005390000002, -28.60776763), ('Au', 118.8336538, -28.59786762), ('Au', 118.84475379999999, -28.59616749), ('V', 118.7644752, -28.60557441), ('Au', 118.842554, -28.61365766), ('Ag;Au;Cu', 118.8992, -28.5801)]"
18017015,,nan,Au,333460.0,-36.6669,144.5097,Sharkeys Open Pit,6.410664315632371,1.7606063624586745,22.922134070167914,144.51025527140405,-36.65107165142248,"+proj=omerc +lat_0=-36.65107165142248 +lonc=144.51025527140405 +alpha=-22.922134070167914 +k=1 +x_0=0 +y_0=0 +gamma=0 +ellps=WGS84 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs",Au,Au,"POLYGON ((144.6938606574639 -36.71069474548371, 144.4357545822991 -36.79828185579574, 144.3270137266261 -36.59131815054614, 144.5845510999863 -36.5039659946443, 144.6938606574639 -36.71069474548371))","[('Au', 144.5054839, -36.71908659), ('Au', 144.5097, -36.6669), ('Au', 144.5088, -36.6734), ('Au', 144.5132, -36.6669), ('Au', 144.5113, -36.673), ('Au', 144.5127, -36.7407), ('Au', 144.5036, -36.7163), ('Au', 144.5112, -36.6861), ('Au', 144.5036, -36.7164), ('Au', 144.4925, -36.6774), ('Au', 144.6846449, -36.7121386), ('Au', 144.5003, -36.7053)]"
86388602,Archean,Part of Gidgee project,Au,333463.0,-27.0305,119.3819,Snook North,187.1755514619822,3.120112805399072,17.489433536122686,119.37428297141793,-27.058180261736215,"+proj=omerc +lat_0=-27.058180261736215 +lonc=119.37428297141793 +alpha=-17.489433536122686 +k=1 +x_0=0 +y_0=0 +gamma=0 +ellps=WGS84 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs",Au,Au,"POLYGON ((119.5325623419039 -27.13149803371397, 119.291829948033 -27.19905564888225, 119.2162483919529 -26.98479284991171, 119.456567074332 -26.91736412153033, 119.5325623419039 -27.13149803371397))","[('Au', 119.3819, -27.0305), ('Au', 119.3825, -27.0187), ('Au', 119.469177, -27.132294), ('Au', 119.4053, -27.1028), ('Au', 119.3821, -27.0328)]"
71995130,Archean,Part of Gidgee project,Au,333464.0,-27.3797,119.4626,Heron South,3.3692267559297218,2.3384651965967174,71.44104019565634,119.46675398081321,-27.358659179331728,"+proj=omerc +lat_0=-27.358659179331728 +lonc=119.46675398081321 +alpha=-71.44104019565634 +k=1 +x_0=0 +y_0=0 +gamma=0 +ellps=WGS84 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs",Au,Au,"POLYGON ((119.6268104169463 -27.2878751795396, 119.5465336570003 -27.50084503593381, 119.3066146179796 -27.42929683367848, 119.3873003252297 -27.21646441020924, 119.6268104169463 -27.2878751795396))","[('Au', 119.4626, -27.3797), ('Au', 119.4177, -27.2506), ('Au', 119.4172, -27.2576), ('Au', 119.4158, -27.2555), ('Au', 119.4582, -27.4276), ('Au', 119.4272, -27.2856), ('Au', 119.5442, -27.3882), ('Au', 119.4192, -27.2517), ('Au', 119.4156, -27.2516), ('Au', 119.5384, -27.3982), ('Au', 119.4663, -27.4148), ('Au', 119.4203, -27.2526), ('Au', 119.4158, -27.2493)]"
32964474,Archean,Part of the Katanning Project in which Ausgold is acquiring 80% equity.,Au,333465.0,-33.5418,117.9037,White Dam - Katanning,205.0212901940515,3.4366219479131788,75.37583811103497,117.88377229682116,-33.56812683682729,"+proj=omerc +lat_0=-33.56812683682729 +lonc=117.88377229682116 +alpha=-75.37583811103497 +k=1 +x_0=0 +y_0=0 +gamma=0 +ellps=WGS84 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs",Au,Au,"POLYGON ((118.0481284961159 -33.48773517449783, 117.9803845869637 -33.70511072308254, 117.7192798427106 -33.64833797955775, 117.7876354440183 -33.43110513623817, 118.0481284961159 -33.48773517449783))","[('Au', 117.9037, -33.5418), ('Au', 117.9202, -33.5749), ('Au', 117.89535500000001, -33.525985999999996), ('Au', 117.902, -33.5374), ('Au', 117.9065, -33.549), ('Au', 117.9081, -33.5434)]"
59648963,,Part of the Gwindinup project of Cable Sands,REE;Ti;Th;Zr,333466.0,-33.697113,115.582321,Happy Valley South,296.8224791402234,0.17875534382393865,66.54753830350992,115.58073696860544,-33.69617830673276,"+proj=omerc +lat_0=-33.69617830673276 +lonc=115.58073696860544 +alpha=-66.54753830350992 +k=1 +x_0=0 +y_0=0 +gamma=0 +ellps=WGS84 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs",other,REE;Th;Ti;Zr,"POLYGON ((115.7582282253806 -33.63775687656019, 115.6510404636585 -33.84389166144678, 115.4031665124603 -33.75440423595869, 115.5108362979466 -33.54848376549033, 115.7582282253806 -33.63775687656019))","[('REE;Ti;Th;Zr', 115.582321, -33.697113), ('Ti;Zr', 115.620102, -33.64185), ('Ti;Zr', 115.523499, -33.711731), ('Ti;Zr', 115.53373700000002, -33.562164), ('REE;Ti;Th;Zr', 115.49828000000001, -33.74525), ('Ti;Zr', 115.517578, -33.559601), ('REE;Ti;Zr', 115.523499, -33.711731), ('REE;Ti;Th;Zr', 115.472298, -33.689709), ('REE;Ti;Th;Zr', 115.5647222, -33.68111111), ('Ti;Zr', 115.593102, -33.612770000000005), ('REE;Ti;Th;Zr', 115.5, -33.66666667)]"
